"gene_i","gene_j","pcor_asthma","pcor_normal","delta"
"234764_x_at","217179_x_at",0.419304134921945,0.336468368889065,0.0828357660328803
"212233_at","236327_at",-0.260523259632627,-0.343151024282689,0.0826277646500623
"224571_at","230836_at",0.284386840308831,0.20213178707804,0.0822550532307917
"216627_s_at","201883_s_at",0.466522849992799,0.384492326445591,0.0820305235472075
"201243_s_at","44783_s_at",0.325240038401767,0.243408261933202,0.0818317764685657
"209392_at","219255_x_at",0.344840351837568,0.263264598595053,0.0815757532425155
"235117_at","235868_at",-0.339385870590137,-0.420883501199512,0.0814976306093744
"209728_at","215666_at",0.440111953305427,0.358631756982213,0.0814801963232133
"229367_s_at","219777_at",0.796382571144663,0.877427395909906,-0.0810448247652422
"219841_at","211366_x_at",-0.307614586972782,-0.22681508755541,-0.080799499417372
"227900_at","209682_at",0.494673408701361,0.574894361023289,-0.0802209523219276
"219497_s_at","222891_s_at",0.586079127771428,0.66603369744003,-0.0799545696686025
"212105_s_at","1554029_a_at",0.272402486869713,0.352186364398456,-0.079783877528743
"224499_s_at","219497_s_at",-0.360898115510286,-0.281119000630767,-0.0797791148795192
"204271_s_at","214315_x_at",-0.275421175604428,-0.1961981455452,-0.0792230300592277
"200666_s_at","241425_at",-0.275343296181424,-0.196250873128674,-0.07909242305275
"216853_x_at","216365_x_at",0.715803134402937,0.794880752984319,-0.0790776185813821
"213931_at","221577_x_at",0.319690216059507,0.241194949302915,0.0784952667565921
"220122_at","235740_at",0.405763480033991,0.483706750985894,-0.0779432709519023
"214315_x_at","201883_s_at",0.281148739911602,0.358973234061574,-0.0778244941499725
"231202_at","217678_at",0.295310527884286,0.217587294496696,0.0777232333875898
"213831_at","209480_at",0.794221440356699,0.871805507311104,-0.0775840669544047
"205034_at","203967_at",0.293296977501527,0.370838984620201,-0.077542007118674
"230403_at","224722_at",0.294440787199144,0.216973276766421,0.0774675104327237
"223062_s_at","1564053_a_at",-0.285617234299893,-0.20831010793035,-0.0773071263695436
"219841_at","231577_s_at",-0.291527335697483,-0.214567679352403,-0.0769596563450796
"209987_s_at","211077_s_at",0.278374211265046,0.2022475394155,0.0761266718495457
"1552701_a_at","1552703_s_at",0.25649853103426,0.332278996664133,-0.0757804656298738
"206545_at","203574_at",0.312576571437092,0.388231855275362,-0.07565528383827
"219759_at","227462_at",0.632205520868889,0.707310285036776,-0.0751047641678874
"236327_at","230836_at",0.293608561698697,0.21866667250502,0.0749418891936767
"1565162_s_at","224918_x_at",0.8563756888274,0.931061098142827,-0.0746854093154274
"204646_at","224436_s_at",0.282341556090308,0.20770937931701,0.0746321767732979
"235868_at","1555996_s_at",0.302199733258131,0.227946084603686,0.0742536486544445
"1553749_at","214056_at",0.436558864076119,0.362900516274047,0.073658347802072
"213572_s_at","219602_s_at",-0.284482990595328,-0.211066806510208,-0.0734161840851195
"212205_at","1555594_a_at",-0.333509180782499,-0.260154110805831,-0.0733550699766685
"226675_s_at","1552703_s_at",0.298103763035467,0.371198855096376,-0.0730950920609094
"228729_at","236641_at",0.427761180117296,0.354864511277854,0.0728966688394413
"1552703_s_at","227524_at",-0.354414953216146,-0.281684534581926,-0.0727304186342201
"213831_at","239082_at",-0.276151657770825,-0.20345619595043,-0.0726954618203948
"220567_at","1555060_a_at",0.723516258524064,0.796184111251545,-0.0726678527274811
"231647_s_at","224406_s_at",0.453564643987131,0.381246138968247,0.0723185050188841
"221773_at","229723_at",0.325064998343172,0.25304962500729,0.0720153733358816
"226702_at","203153_at",0.552140022585023,0.480378428909485,0.0717615936755376
"201565_s_at","206337_at",0.276753361897804,0.204993512535143,0.0717598493626602
"221727_at","212205_at",0.283785968230156,0.354592315075056,-0.0708063468448992
"208763_s_at","202146_at",0.297803505553085,0.227189895912544,0.0706136096405416
"1563357_at","232210_at",-0.334354450571921,-0.404830575077336,0.0704761245054151
"219841_at","219497_s_at",0.351966430348202,0.28160578767288,0.0703606426753225
"231979_at","1568983_a_at",0.69768535101962,0.768001118741549,-0.0703157677219298
"1568983_a_at","235274_at",0.309975350685117,0.239719678901244,0.0702556717838738
"232504_at","228030_at",0.296438107531772,0.226227931205823,0.0702101763259484
"220892_s_at","201008_s_at",0.301695686838545,0.371753173789335,-0.0700574869507896
"214041_x_at","207746_at",-0.263913290121134,-0.333776175934267,0.0698628858131332
"231862_at","226085_at",0.776885572632585,0.846625141944231,-0.0697395693116453
"209728_at","209823_x_at",0.49188725283475,0.561269403172397,-0.0693821503376467
"231979_at","235274_at",0.384696796164234,0.453987591991125,-0.069290795826891
"217148_x_at","216984_x_at",0.757451540406429,0.688323475586644,0.0691280648197852
"209318_x_at","207002_s_at",0.568775029041085,0.637679750369617,-0.0689047213285313
"230741_at","225922_at",0.305250244820872,0.236613950514816,0.068636294306056
"203153_at","224406_s_at",0.316114467617766,0.247532119315981,0.0685823483017848
"211338_at","203810_at",0.29905774186664,0.230680716350921,0.0683770255157198
"212592_at","222848_at",0.281156910846266,0.349336163954589,-0.068179253108323
"242714_at","205544_s_at",0.263795263292904,0.331596404350741,-0.0678011410578364
"237328_at","220084_at",0.496793539519047,0.429389171067678,0.0674043684513683
"204891_s_at","206975_at",0.354395805421439,0.287096985663239,0.0672988197582002
"203305_at","202988_s_at",0.284482880659753,0.21770756834054,0.0667753123192135
"243509_at","224797_at",0.363926111739768,0.297490988557781,0.0664351231819878
"211368_s_at","209970_x_at",0.460002785927686,0.525566753193149,-0.0655639672654635
"214677_x_at","215121_x_at",0.574761155957691,0.509649106789559,0.065112049168132
"244780_at","226663_at",0.360206703129806,0.29541497922673,0.064791723903076
"214315_x_at","212094_at",0.295963519598969,0.231397474768675,0.0645660448302942
"217678_at","209921_at",0.617709187978318,0.553250971510604,0.0644582164677141
"236198_at","218100_s_at",0.335552153836087,0.271336528235244,0.0642156256008423
"205000_at","205001_s_at",0.294895088106103,0.230690222141374,0.0642048659647299
"205884_at","223079_s_at",0.313224094519614,0.377048558838058,-0.0638244643184434
"228492_at","206624_at",0.51509028442682,0.578305309076168,-0.0632150246493476
"211637_x_at","217480_x_at",0.296187624050652,0.233306982079098,0.0628806419715536
"216401_x_at","217480_x_at",0.28712011949646,0.348756427264311,-0.0616363077678507
"231577_s_at","209025_s_at",0.291140756311635,0.229612850242031,0.0615279060696039
"232618_at","244482_at",0.34248539328642,0.403977800949747,-0.061492407663326
"210317_s_at","1567628_at",0.553995808700836,0.492728395891589,0.0612674128092466
"226517_at","225285_at",0.532435063114738,0.593663085535704,-0.0612280224209659
"227510_x_at","223578_x_at",0.561339945086363,0.622511546507281,-0.0611716014209186
"1553055_a_at","1557078_at",0.487609732045489,0.426660363482731,0.0609493685627583
"216945_x_at","213534_s_at",0.829778155249676,0.889815455313597,-0.0600373000639202
"1553749_at","1555193_a_at",0.285930875852565,0.226196864499934,0.059734011352631
"203665_at","1552485_at",-0.275913266745376,-0.216184112436252,-0.0597291543091244
"205884_at","243366_s_at",0.433593869217683,0.373924518636987,0.0596693505806966
"221728_x_at","214218_s_at",0.456165742922642,0.5145018661507,-0.0583361232280578
"226663_at","232210_at",0.32656969953185,0.384887409236589,-0.058317709704739
"210317_s_at","200952_s_at",0.293439734096603,0.35129526867891,-0.0578555345823071
"221618_s_at","213415_at",0.276470826435933,0.21868134232028,0.0577894841156534
"242787_at","228729_at",0.281814237203765,0.224565311099755,0.0572489261040108
"200908_s_at","214001_x_at",0.282209767579452,0.226312619375676,0.0558971482037764
"AFFX-HUMRGE/M10098_5_at","AFFX-HUMRGE/M10098_M_at",0.625704914596184,0.681231509414602,-0.0555265948184182
"204409_s_at","205000_at",0.318392305255135,0.373654197294174,-0.0552618920390391
"201387_s_at","217963_s_at",0.279968248406046,0.224721192648553,0.0552470557574929
"214973_x_at","216542_x_at",0.425103405728507,0.370111051296594,0.054992354431913
"204999_s_at","204998_s_at",0.800497498364493,0.855228089145895,-0.0547305907814022
"216510_x_at","211650_x_at",0.5795163711028,0.634097042465798,-0.0545806713629975
"212105_s_at","237215_s_at",0.392387822328639,0.338287195919313,0.0541006264093258
"227462_at","235104_at",0.364517476817945,0.310451841336004,0.0540656354819402
"226517_at","214452_at",0.507394725519659,0.453897094304666,0.0534976312149928
"225133_at","227900_at",0.312473007145994,0.259259034230073,0.0532139729159211
"221092_at","236327_at",0.357354597345693,0.410412545777249,-0.053057948431556
"224989_at","227052_at",0.770401154957738,0.717383381628136,0.0530177733296013
"227337_at","225171_at",0.30020577751847,0.352745142166587,-0.0525393646481166
"244780_at","236191_at",0.318661619958104,0.266620324887934,0.0520412950701704
"206632_s_at","202688_at",0.283941197537475,0.232068240243244,0.0518729572942308
"235103_at","205105_at",0.337022763808177,0.285214243501967,0.0518085203062099
"200602_at","202904_s_at",0.356574299214834,0.30498831355305,0.051585985661784
"1565162_s_at","1553749_at",0.276404237859166,0.225179269059022,0.0512249688001442
"201243_s_at","228636_at",0.307853175222349,0.257621104644342,0.0502320705780073
"208029_s_at","208767_s_at",0.393401278112461,0.343838551282193,0.0495627268302688
"227278_at","218566_s_at",0.348683691761893,0.299135347635303,0.0495483441265901
"237746_at","235868_at",0.320037850185285,0.369524247464344,-0.0494863972790582
"226558_at","244631_at",0.803234606475329,0.852540279598409,-0.0493056731230798
"214012_at","209788_s_at",-0.650555736895948,-0.601296784763521,-0.0492589521324269
"224567_x_at","226675_s_at",0.700436599469778,0.749620245695456,-0.0491836462256778
"217127_at","206085_s_at",0.826231889765565,0.874900003641907,-0.0486681138763424
"227556_at","201243_s_at",0.542721309000802,0.591320844236322,-0.0485995352355203
"216412_x_at","216430_x_at",0.602411005080811,0.553883493525886,0.048527511554925
"202388_at","202988_s_at",0.394948716898181,0.346494762197848,0.0484539547003335
"241940_at","228030_at",0.313880720330114,0.362186591555908,-0.0483058712257941
"201565_s_at","213931_at",0.456930350370839,0.409170470344346,0.0477598800264932
"221253_s_at","205884_at",0.350906623429402,0.304173294500232,0.0467333289291703
"203290_at","209728_at",-0.398564512134459,-0.444762460218447,0.0461979480839882
"228297_at","231370_at",0.350992191092986,0.39716634577839,-0.0461741546854035
"1563445_x_at","204148_s_at",0.295241887345765,0.340689024769785,-0.0454471374240199
"204759_at","217732_s_at",0.368494692649759,0.412958462376153,-0.0444637697263943
"226811_at","228964_at",0.283140430263188,0.239628008443697,0.0435124218194901
"228167_at","44783_s_at",-0.331792304399609,-0.288798795149292,-0.0429935092503168
"226811_at","AFFX-BioC-3_at",-0.347735304906582,-0.305497474650825,-0.0422378302557569
"208763_s_at","209025_s_at",-0.293551329052695,-0.333878430893686,0.0403271018409914
"224837_at","224838_at",0.829204910606687,0.869118255134972,-0.0399133445282854
"202581_at","200800_s_at",0.521991346033061,0.482571582300685,0.0394197637323763
"205001_s_at","1570360_s_at",0.413791379214456,0.453040242602972,-0.039248863388516
"234884_x_at","234366_x_at",0.885803517262169,0.924365838659288,-0.038562321397119
"204271_s_at","206701_x_at",0.729272257943569,0.767723507380068,-0.0384512494364991
"201242_s_at","237215_s_at",-0.326447358905463,-0.288091460428897,-0.0383558984765661
"238623_at","231181_at",0.292668231349056,0.254347244362496,0.03832098698656
"219255_x_at","224361_s_at",0.410549853531632,0.372338791068576,0.0382110624630562
"206834_at","209487_at",0.291628059952619,0.329350633797145,-0.037722573844526
"205403_at","201131_s_at",0.310757545294352,0.348451065125853,-0.0376935198315017
"216557_x_at","216542_x_at",0.296065549227065,0.333669984347339,-0.0376044351202743
"204529_s_at","229764_at",0.27800862366369,0.315558854531803,-0.0375502308681134
"232504_at","226444_at",0.288722908001277,0.251305717122752,0.0374171908785251
"200664_s_at","219017_at",0.32695015319062,0.290347161879925,0.0366029913106954
"220177_s_at","223949_at",0.901487016331134,0.865825910372075,0.0356611059590589
"201565_s_at","1554240_a_at",0.278830304977096,0.243973920582083,0.0348563843950134
"224568_x_at","223940_x_at",0.876171681388499,0.91065032227448,-0.0344786408859804
"230383_x_at","226725_at",0.338884079897842,0.373258242046634,-0.0343741621487919
"219255_x_at","224156_x_at",0.783585807226248,0.749294759652605,0.0342910475736425
"223645_s_at","223646_s_at",0.46107494960747,0.427306850997748,0.033768098609722
"242020_s_at","224797_at",0.279857982909182,0.313491864471059,-0.0336338815618765
"1563357_at","209723_at",0.757663864061171,0.791169943809243,-0.0335060797480724
"216491_x_at","217480_x_at",-0.275778284536541,-0.242520321387182,-0.033257963149359
"213572_s_at","266_s_at",0.27554086334532,0.242608519864089,0.0329323434812311
"228562_at","233899_x_at",0.546513330536645,0.513770094941838,0.0327432355948067
"1553972_a_at","212816_s_at",0.665525163132094,0.632827676293722,0.0326974868383725
"201242_s_at","201243_s_at",0.522640240776467,0.555126019824004,-0.0324857790475369
"201909_at","204409_s_at",0.412210921315417,0.444530171702184,-0.0323192503867671
"221943_x_at","202028_s_at",0.804882559360198,0.836698542756527,-0.0318159833963294
"222281_s_at","242406_at",0.655871861488839,0.624115938847612,0.0317559226412272
"213156_at","213158_at",0.684631239077738,0.65332927137985,0.0313019676978881
"234792_x_at","234477_at",0.828541470719092,0.797249836918921,0.0312916338001705
"230866_at","231747_at",0.544805364248174,0.513778574130762,0.0310267901174122
"201008_s_at","201010_s_at",0.868418973764938,0.838039953613841,0.0303790201510964
"239082_at","227524_at",0.53760377220222,0.507856263108271,0.0297475090939492
"227278_at","220643_s_at",0.280903673491043,0.251206965947105,0.0296967075439384
"224499_s_at","231577_s_at",0.33563683468937,0.305940296490495,0.0296965381988745
"212592_at","226675_s_at",0.31527098011126,0.285701012818119,0.0295699672931406
"217258_x_at","216412_x_at",0.464649894748185,0.435281287262148,0.0293686074860365
"228582_x_at","223577_x_at",0.277880931297875,0.249467045013675,0.0284138862842
"1562836_at","214953_s_at",0.463311046086184,0.434914372469651,0.0283966736165325
"209723_at","242814_at",0.378418693484436,0.406815281817496,-0.0283965883330607
"206545_at","228377_at",0.324837132314367,0.353189298825863,-0.0283521665114953
"218589_at","204759_at",0.395446576772073,0.367164213166354,0.0282823636057191
"209392_at","210839_s_at",0.853587232852315,0.825343929223602,0.0282433036287129
"230836_at","242943_at",0.505328776966958,0.47731347469266,0.0280153022742977
"1563445_x_at","1554679_a_at",-0.286766428467403,-0.259201799472868,-0.0275646289945345
"227337_at","203574_at",0.283705330403325,0.256203430876714,0.0275018995266109
"204409_s_at","204410_at",0.381441052875364,0.353999632545914,0.0274414203294501
"201242_s_at","236327_at",0.358272186003018,0.385505201352963,-0.0272330153499459
"235009_at","236524_at",0.28370561612455,0.257066382591689,0.0266392335328608
"216450_x_at","218986_s_at",-0.30813161752981,-0.28167028983251,-0.0264613276973005
"227510_x_at","1568983_a_at",0.283940334812002,0.257490125174373,0.0264502096376298
"208650_s_at","266_s_at",0.461085432884138,0.48722772542113,-0.026142292536992
"213572_s_at","212268_at",0.835163334188597,0.861171604453007,-0.0260082702644098
"205105_at","200952_s_at",0.282779052527542,0.256866575330638,0.0259124771969034
"202437_s_at","202436_s_at",0.525487553417346,0.551070882745597,-0.0255833293282515
"219493_at","208103_s_at",0.329512672380769,0.30406525211355,0.0254474202672191
"223502_s_at","223501_at",0.651731495483336,0.677074880595058,-0.0253433851117224
"1565162_s_at","229367_s_at",-0.292425033849093,-0.267143990115602,-0.0252810437334917
"229147_at","235638_at",0.789228126724024,0.814373040575168,-0.0251449138511443
"211644_x_at","211643_x_at",0.48983686348431,0.514637528062854,-0.0248006645785442
"210910_s_at","204148_s_at",0.904168577093136,0.928541778738362,-0.0243732016452264
"202935_s_at","202936_s_at",0.692803659330015,0.716945046622445,-0.0241413872924303
"202437_s_at","202435_s_at",0.383454706922586,0.407424518763694,-0.0239698118411083
"238623_at","243198_at",0.332483547371387,0.356422996326395,-0.0239394489550079
"217148_x_at","217235_x_at",0.354095669138072,0.330682644453313,0.0234130246847589
"209771_x_at","216379_x_at",0.763172054351242,0.786493390953232,-0.0233213366019899
"228636_at","235438_at",0.309917281026815,0.332625372836528,-0.0227080918097133
"239243_at","238593_at",0.403774101843274,0.425293889337066,-0.021519787493792
"214218_s_at","224590_at",0.321272085453213,0.30091878017757,0.0203533052756426
"1553055_a_at","243999_at",0.490483490288825,0.510465260476306,-0.0199817701874812
"200664_s_at","200666_s_at",0.737956655915142,0.718046308954648,0.0199103469604944
"210317_s_at","213606_s_at",0.457162120387905,0.437440005462015,0.0197221149258908
"212092_at","212094_at",0.839403346773238,0.858717618493601,-0.0193142717203635
"AFFX-HUMRGE/M10098_M_at","AFFX-M27830_5_at",0.326004235195032,0.307565468238848,0.0184387669561838
"202146_at","223079_s_at",0.315242801334161,0.296875179212199,0.0183676221219621
"225626_at","227354_at",0.78968597640224,0.771574720687887,0.0181112557143537
"212698_s_at","214720_x_at",0.852245442540383,0.834301672930593,0.0179437696097901
"36711_at","226682_at",0.287981275630762,0.270093393459162,0.0178878821716005
"209988_s_at","209987_s_at",0.861086361638598,0.843461962270354,0.0176243993682436
"224568_x_at","AFFX-BioB-3_at",0.276192144366377,0.258668883844506,0.0175232605218718
"205732_s_at","242019_at",0.279674211196653,0.296649508888524,-0.0169752976918707
"224404_s_at","224406_s_at",0.550583790566217,0.533930856951889,0.0166529336143281
"219602_s_at","222908_at",0.85660836659977,0.872780589924881,-0.016172223325111
"204430_s_at","204429_s_at",0.718515262128049,0.734230712359374,-0.0157154502313253
"205884_at","216945_x_at",-0.297200106445311,-0.281552642814347,-0.015647463630964
"235117_at","227278_at",0.286874152468993,0.302280267376917,-0.0154061149079249
"219683_at","227499_at",0.360202540511643,0.3448365801615,0.0153659603501435
"1563445_x_at","1568513_x_at",0.650037008407477,0.634804607368799,0.0152324010386784
"216246_at","202648_at",0.28406109875645,0.299216304838404,-0.0151552060819539
"210512_s_at","202364_at",0.39167073139091,0.406596519785601,-0.0149257883946903
"238774_at","239591_at",0.796817555100394,0.781916966143941,0.0149005889564534
"201123_s_at","201122_x_at",0.76471267668453,0.779456614260587,-0.0147439375760564
"232618_at","214131_at",0.292687905429931,0.306965322053868,-0.0142774166239366
"235009_at","221765_at",0.307827342890504,0.321966199207653,-0.0141388563171498
"226818_at","226841_at",0.890889611239008,0.877065067575999,0.0138245436630093
"212314_at","218793_s_at",-0.288367670383598,-0.274685549799022,-0.0136821205845756
"219841_at","224499_s_at",0.910266153608507,0.923928846092521,-0.0136626924840139
"221253_s_at","212605_s_at",0.327268589197909,0.313849592827878,0.0134189963700308
"242625_at","213797_at",0.674063379395353,0.687460736751453,-0.0133973573560999
"243509_at","207746_at",0.298737708924166,0.311780849367315,-0.0130431404431498
"223578_x_at","227524_at",0.293333072728482,0.280438682252074,0.0128943904764073
"209524_at","216693_x_at",0.902857277898718,0.89024108428457,0.0126161936141473
"210379_s_at","211077_s_at",0.910545146064752,0.897991052502539,0.0125540935622126
"235278_at","1563209_a_at",0.898223438187772,0.910231220446801,-0.0120077822590283
"203817_at","211555_s_at",0.845402903079744,0.833868118066371,0.0115347850133732
"1563445_x_at","211077_s_at",0.279050307389905,0.267901118378336,0.0111491890115687
"211634_x_at","211635_x_at",0.752542717681534,0.763518765239093,-0.0109760475575589
"242146_at","241425_at",0.371181907537394,0.382113617290347,-0.0109317097529529
"201909_at","205000_at",0.289252685567055,0.278337195919524,0.010915489647531
"226084_at","212233_at",0.913449330671909,0.924141550377972,-0.010692219706063
"208719_s_at","208151_x_at",0.956251459909587,0.96619217134073,-0.00994071143114283
"227510_x_at","1562836_at",0.304811628267802,0.314576342694276,-0.00976471442647386
"214039_s_at","214315_x_at",0.288365112295375,0.278812059882505,0.00955305241287024
"204273_at","227499_at",0.333215379152927,0.342616440962739,-0.00940106180981176
"1554519_at","240232_at",0.422412894997258,0.413195602733344,0.00921729226391388
"235700_at","1567912_s_at",0.951950304706422,0.961142970057231,-0.00919266535080898
"211430_s_at","228518_at",0.805766114444554,0.814948909739339,-0.00918279529478483
"209970_x_at","211366_x_at",0.784475397470047,0.793218766492583,-0.00874336902253525
"225626_at","204240_s_at",0.310949800264985,0.319622647242877,-0.00867284697789256
"210279_at","207861_at",-0.363556803561269,-0.355390183178601,-0.00816662038266813
"205306_x_at","211138_s_at",0.893716340174417,0.901748535177839,-0.008032195003422
"204141_at","214023_x_at",0.642519575767118,0.634639510385333,0.00788006538178487
"223079_s_at","218566_s_at",0.291799188463253,0.284076089243028,0.00772309922022535
"229830_at","205463_s_at",0.771495036217271,0.77829632658362,-0.0068012903663488
"219990_at","204444_at",0.387783871365811,0.394202106844211,-0.00641823547839926
"230180_at","213998_s_at",0.532007609096037,0.538348880265476,-0.00634127116943817
"212092_at","205732_s_at",0.316635808359634,0.310318146652244,0.00631766170739045
"226636_at","215723_s_at",0.662268802461067,0.668561234055558,-0.00629243159449044
"234764_x_at","217227_x_at",0.776756761694813,0.782581746337764,-0.00582498464295145
"214315_x_at","208828_at",0.2948788126856,0.299848907952678,-0.00497009526707742
"AFFX-BioC-3_at","AFFX-BioB-M_at",0.470208251486585,0.465448763514153,0.00475948797243225
"221092_at","208524_at",0.316583843653652,0.31184253012944,0.00474131352421236
"216576_x_at","216829_at",0.619169288136367,0.623515179441519,-0.00434589130515128
"217179_x_at","224342_x_at",0.905542220484771,0.909735414266764,-0.00419319378199257
"227404_s_at","201694_s_at",0.852940900539099,0.848862793986549,0.00407810655254925
"235117_at","218566_s_at",0.278403484542557,0.274361645683326,0.00404183885923076
"217281_x_at","216557_x_at",0.427394327192684,0.423409168149914,0.00398515904277019
"217022_s_at","215118_s_at",0.934577929578332,0.938341407087496,-0.00376347750916395
"224797_at","200666_s_at",-0.327756477103701,-0.331276000048359,0.00351952294465779
"207861_at","228055_at",0.312620209311135,0.309389735320312,0.00323047399082282
"202436_s_at","202435_s_at",0.52658965914674,0.523606973267748,0.00298268587899253
"225046_at","225062_at",0.924873629747455,0.92236304340368,0.00251058634377421
"204507_s_at","232210_at",0.285290165040322,0.28761512074244,-0.0023249557021176
"210105_s_at","216033_s_at",0.90493561670093,0.90264877765398,0.00228683904694982
"235401_s_at","235400_at",0.811744582710973,0.814024369673441,-0.00227978696246767
"218195_at","227278_at",0.379640100301754,0.377499942826633,0.00214015747512142
"221943_x_at","224321_at",0.29883641705069,0.296847306659399,0.00198911039129124
"232210_at","227052_at",0.302863136234602,0.304820818855025,-0.00195768262042267
"209822_s_at","203438_at",0.275519067292662,0.277001444377317,-0.00148237708465521
"213642_at","214041_x_at",0.430346561189506,0.429057261874808,0.00128929931469773
"AFFX-BioB-M_at","AFFX-BioB-3_at",0.911164010513988,0.912130644961211,-0.000966634447223114
"212501_at","223062_s_at",0.303641481386902,0.302774714372212,0.00086676701469024
"220892_s_at","223062_s_at",0.63109906731331,0.630413508859254,0.000685558454055935
"213472_at","213470_s_at",0.68484761203888,0.684673343850757,0.000174268188123383
